41,MPI_Send,250138,538280,275412,251409,248656,248463,354658,240031,263975,246496
42,bcond4_,1787068208,1290124770,626980666,528411621,402761281,408420245,358818273,333871564,299113553,338972871
43,MPI_Isend,8603119,9344346,10156034,10249326,10248907,11675898,12378536,12109573,13882793,14766699
44,mpi_barrier_,31225,35310,35079,34699,33914,33319,33800,32299,33502,36885
45,__variables_MOD_init_variables,106056894,68658210,26366287,18480274,13449191,10817734,10595676,8998659,8004024,7266724
46,internal_w_,1215774576,824647774,341430463,250540472,175947998,148646380,140604220,124548166,155979947,129635073
47,internal_q_,10715787130,7127166437,3125111777,2308766493,1662146558,1632654496,1477406331,1175544159,1177598457,1060678485
48,internal_u_,2666511390,1860227002,810696935,710590161,480623378,428407936,401281942,345662994,357174404,312691660
49,lateral_viscosity_,187970748,138591956,72936242,56978860,46363039,45119189,43323577,42264378,39192147,35993535
50,advct_,633789233,491349437,318843551,235250513,207096748,206760461,213951378,241193737,173464938,169298412
51,smoth_update_,130284131,110993862,49310151,56230619,36157459,49275638,31582965,32129942,29182692,39867877
52,adjust_uv_,592573866,430765470,189011697,130293106,106479413,91670738,103611814,82765428,89060382,71580552
53,MPI_Gather,5741196,25683861,35205200,58875097,82453684,65626482,83176414,63393302,77482866,87415891
54,MPI_Get_count,280275,283978,297118,314286,305449,309628,303453,300719,297073,302116
55,MPI_Irecv,109519,111835,135274,112366,118518,107503,134784,114767,120215,120897
56,mode_interaction_,1400341785,959101863,394979525,270101471,204933578,176858761,214271727,161920860,131413593,165709199
57,smoth_update1_,106589344,70169243,26408185,17555539,11986846,10097381,8982808,7908894,6296194,5323224
58,MAIN__,54539793,44728748,35476880,23133000,21898517,30507052,29934643,29021484,26109513,33877352
